"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"328","RT @JulianAssannge: Wait until the #FakeNews mainstream media finally realizes that #Amazon customer data was also used for @HillaryClinton‚Ä¶",FALSE,0,NA,2018-04-06 21:50:34,FALSE,NA,"982375033103405056",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","ProbableCauze01",322,TRUE,FALSE,NA,NA
"329","RT @JulianAssannge: Wait until the #FakeNews mainstream media finally realizes that #Amazon customer data was also used for @HillaryClinton‚Ä¶",FALSE,0,NA,2018-04-06 21:49:54,FALSE,NA,"982374867789115392",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Price7Y",322,TRUE,FALSE,NA,NA
"330","RT @JulianAssannge: Wait until the #FakeNews mainstream media finally realizes that #Amazon customer data was also used for @HillaryClinton‚Ä¶",FALSE,0,NA,2018-04-06 21:49:53,FALSE,NA,"982374864190427137",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","eschirmer2",322,TRUE,FALSE,NA,NA
"331","RT @JulianAssannge: Wait until the #FakeNews mainstream media finally realizes that #Amazon customer data was also used for @HillaryClinton‚Ä¶",FALSE,0,NA,2018-04-06 21:49:33,FALSE,NA,"982374779423305728",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Phaedre2020",322,TRUE,FALSE,NA,NA
"332","In the wake of the #CambridgeAnalytica #Facebook violations, Tomas Suros provides 3 actionable steps all‚Ä¶ https://t.co/9IwxRb1NTr",FALSE,0,NA,2018-04-06 21:49:15,TRUE,NA,"982374704013955072",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ResultsSoftware",0,FALSE,FALSE,NA,NA
"333","RT @JulianAssannge: Wait until the #FakeNews mainstream media finally realizes that #Amazon customer data was also used for @HillaryClinton‚Ä¶",FALSE,0,NA,2018-04-06 21:48:49,FALSE,NA,"982374594408566784",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tinamaria64",322,TRUE,FALSE,NA,NA
"334","RT @JulianAssannge: Wait until the #FakeNews mainstream media finally realizes that #Amazon customer data was also used for @HillaryClinton‚Ä¶",FALSE,0,NA,2018-04-06 21:48:44,FALSE,NA,"982374574489677826",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Sallybrown107",322,TRUE,FALSE,NA,NA
"335","RT @JulianAssannge: Wait until the #FakeNews mainstream media finally realizes that #Amazon customer data was also used for @HillaryClinton‚Ä¶",FALSE,0,NA,2018-04-06 21:48:44,FALSE,NA,"982374573613158400",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","iateajeep78",322,TRUE,FALSE,NA,NA
"336","RT @DrDenaGrayson: Ì†ΩÌ¥•Today, we learned that #Facebook tried to get health records from US hospitals for ""research.""Ì†ΩÌπÑ

Trump Tower server com‚Ä¶",FALSE,0,NA,2018-04-06 21:48:17,FALSE,NA,"982374458366332928",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Plain4Jane",914,TRUE,FALSE,NA,NA
"337","RT @JulianAssannge: Wait until the #FakeNews mainstream media finally realizes that #Amazon customer data was also used for @HillaryClinton‚Ä¶",FALSE,0,NA,2018-04-06 21:46:52,FALSE,NA,"982374102089523202",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","StLHandyMan",322,TRUE,FALSE,NA,NA
"338","RT @JulianAssannge: Wait until the #FakeNews mainstream media finally realizes that #Amazon customer data was also used for @HillaryClinton‚Ä¶",FALSE,0,NA,2018-04-06 21:46:11,FALSE,NA,"982373930315874304",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","BeNic444",322,TRUE,FALSE,NA,NA
"339","RT @CrowdhNews: Who Controls Us? https://t.co/tOnVJ51SC3 #CambridgeAnalytica #Facebook #SocialMedia #Technology",FALSE,0,NA,2018-04-06 21:46:08,FALSE,NA,"982373919389896705",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Wasu_Ki",6,TRUE,FALSE,NA,NA
"340","RT @JulianAssannge: Wait until the #FakeNews mainstream media finally realizes that #Amazon customer data was also used for @HillaryClinton‚Ä¶",FALSE,0,NA,2018-04-06 21:46:05,FALSE,NA,"982373904294563840",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","AshaS_Uralmasha",322,TRUE,FALSE,NA,NA
"341","RT @EBoyajy: Mark Zuckerberg.
Sheryl Sandberg.
If they played a role in getting Putin's Puppet into that Oval Office (they did), Mueller sh‚Ä¶",FALSE,0,NA,2018-04-06 21:45:57,FALSE,NA,"982373874527547392",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jb73114",8,TRUE,FALSE,NA,NA
"342","RT @DrREpstein: Former #Obama campaigner reveals that Obama's campaign team had FULL ACCESS to #Facebook data during the 2012 campaign, so‚Ä¶",FALSE,0,NA,2018-04-06 21:45:36,FALSE,NA,"982373784924622849",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ScribblerG1",64,TRUE,FALSE,NA,NA
"343","RT @JulianAssannge: Wait until the #FakeNews mainstream media finally realizes that #Amazon customer data was also used for @HillaryClinton‚Ä¶",FALSE,0,NA,2018-04-06 21:45:14,FALSE,NA,"982373691425198080",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","timmr6",322,TRUE,FALSE,NA,NA
