"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"52","ICYMI -- MPI Study: Three times more H-1B visas were issued in FY 2016 than the annual cap of 85,000 due to approva… https://t.co/tfpkQuBCbY",FALSE,28,NA,2018-04-03 21:30:00,TRUE,NA,"981282695572574209",NA,"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>","NumbersUSA",28,FALSE,FALSE,NA,NA
"53","#NoH1B #STOPH1B #H1BVisa #h1b https://t.co/d8IGBhUXkB",FALSE,1,NA,2018-04-03 21:20:35,FALSE,NA,"981280323672698880",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","OTwit365",2,FALSE,FALSE,NA,NA
"54","RT @H1bGyan: Not just Indians #H4Dreamers #h1bvisa https://t.co/ofuLNbeMVY",FALSE,0,NA,2018-04-03 19:38:27,FALSE,NA,"981254622831558656",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","priyaursal",19,TRUE,FALSE,NA,NA
"55","Tech companies have largely expressed concern over #H1Bvisa changes, but where do they go from here? https://t.co/jPfa5eLkCW",FALSE,0,NA,2018-04-03 19:27:00,FALSE,NA,"981251740564586496",NA,"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>","CIOdive",0,FALSE,FALSE,NA,NA
"56","RT @kkunapareddy1: Seriously? In spite of all these reports, high skilled immigrants currently are put in so much pain with #H1BVisa renewa…",FALSE,0,NA,2018-04-03 19:14:34,FALSE,NA,"981248611714568192",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","yash3006",25,TRUE,FALSE,NA,NA
"57","RT @kkunapareddy1: Seriously? In spite of all these reports, high skilled immigrants currently are put in so much pain with #H1BVisa renewa…",FALSE,0,NA,2018-04-03 18:48:26,FALSE,NA,"981242036429971457",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","kjagadevan",25,TRUE,FALSE,NA,NA
"58","RT @doug_rand: The #H1BVisa is backwards: ideas from academics, lawmakers, and me on how to (some day) reform the high-skill #immigration s…",FALSE,0,NA,2018-04-03 18:37:15,FALSE,NA,"981239220378456064",NA,"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","kkunapareddy1",15,TRUE,FALSE,NA,NA
"59","RT @doug_rand: The #H1BVisa is backwards: ideas from academics, lawmakers, and me on how to (some day) reform the high-skill #immigration s…",FALSE,0,NA,2018-04-03 18:30:08,FALSE,NA,"981237428823445504",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","needagcfast",15,TRUE,FALSE,NA,NA
"60","RT @doug_rand: The #H1BVisa is backwards: ideas from academics, lawmakers, and me on how to (some day) reform the high-skill #immigration s…",FALSE,0,NA,2018-04-03 18:24:49,FALSE,NA,"981236091813588993",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","Sunil07643",15,TRUE,FALSE,NA,NA
"61","RT @doug_rand: The #H1BVisa is backwards: ideas from academics, lawmakers, and me on how to (some day) reform the high-skill #immigration s…",FALSE,0,NA,2018-04-03 17:57:28,FALSE,NA,"981229210592301058",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","sudsravi",15,TRUE,FALSE,NA,NA
