"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"4279","RT @kwilli1046: Matt #Gaetz: #Trump Is A Man Of Action And Continues To Fight To Secure Our Border. We Should Have Funded The Wall. The Sen…",FALSE,0,NA,2018-04-05 02:02:41,FALSE,NA,"981713705443323904",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Kill_PC",288,TRUE,FALSE,NA,NA
"4280","RT @FoxNews: .@JonathanTurley: “If they’re waiting for a constitutional crisis, there’s very few objective signs that that’s going to come…",FALSE,0,NA,2018-04-05 02:02:32,FALSE,NA,"981713666113441793",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DeplorableJuly",256,TRUE,FALSE,NA,NA
"4281","RT @FoxNews: .@AlanDersh: “If after a year of very thorough investigation…if they couldn’t have shifted [President #Trump] from a subject t…",FALSE,0,NA,2018-04-05 02:02:30,FALSE,NA,"981713658614108162",NA,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>","StephenLesher",512,TRUE,FALSE,NA,NA
"4282","RT @martibatres: Tardó más de un año pero finalmente el Senado se pronunció de forma unitaria frente a las ofensas de presidente #Trump con…",FALSE,0,NA,2018-04-05 02:02:29,FALSE,NA,"981713655048867840",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gracielacorona2",48,TRUE,FALSE,NA,NA
"4283","@HillaryClinton how’s your tour of excuses going? Do people believe still not believe you that you lost because of sexism? #Trump",FALSE,0,"HillaryClinton",2018-04-05 02:02:26,FALSE,NA,"981713643845963778","1339835893","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","thosemeantweats",0,FALSE,FALSE,NA,NA
"4284","RT @FoxNews: .@AlanDersh: “If after a year of very thorough investigation…if they couldn’t have shifted [President #Trump] from a subject t…",FALSE,0,NA,2018-04-05 02:02:26,FALSE,NA,"981713641014812672",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","alexandraheuser",512,TRUE,FALSE,NA,NA
"4285","RT @politicususa: Rachel Maddow Just Sank John Bolton Before He Even Set Foot In The White House https://t.co/kFLWQcSgQ7 via @politicususa…",FALSE,0,NA,2018-04-05 02:02:25,FALSE,NA,"981713639639044103",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TeresaHutson1",91,TRUE,FALSE,NA,NA
"4286","RT @martibatres: Tardó más de un año pero finalmente el Senado se pronunció de forma unitaria frente a las ofensas de presidente #Trump con…",FALSE,0,NA,2018-04-05 02:02:24,FALSE,NA,"981713635918667777",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","juangerardolh",48,TRUE,FALSE,NA,NA
"4287","RT @FoxNews: .@AlanDersh: “If after a year of very thorough investigation…if they couldn’t have shifted [President #Trump] from a subject t…",FALSE,0,NA,2018-04-05 02:02:23,FALSE,NA,"981713632483397637",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kirkingburg",512,TRUE,FALSE,NA,NA
"4288","RT @kwilli1046: #Trump Wants To Use The Military To Guard The Border Until Border Wall Is Built. Do You Agree With The President? Please Vo…",FALSE,0,NA,2018-04-05 02:02:22,FALSE,NA,"981713624644272128",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Bdanout55",3518,TRUE,FALSE,NA,NA
"4289","RT @michaelroller: @StandSecond #schoolwalkout in favor of #2Amendment on May 12th‼️Will your children be participating?Time to talk to the…",FALSE,0,NA,2018-04-05 02:02:20,FALSE,NA,"981713619590307840",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","samp1014",5,TRUE,FALSE,NA,NA
"4290","RT @Trumpfan1995: Would you support a Republican mounting a 2020 primary challenge against President Trump? Do vote and retweet. #MAGA #Tru…",FALSE,0,NA,2018-04-05 02:02:20,FALSE,NA,"981713618822672385",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","HectorR56844528",2059,TRUE,FALSE,NA,NA
"4291","RT @FoxNews: .@AlanDersh: “If after a year of very thorough investigation…if they couldn’t have shifted [President #Trump] from a subject t…",FALSE,0,NA,2018-04-05 02:02:18,FALSE,NA,"981713610098528256",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","bfan88",512,TRUE,FALSE,NA,NA
"4292","RT @James_Taylor78: New #Q Drop 1024-1026

#QAnon
#MAGA
#Trump
#IAmQ
#TheGreatAwakening
#IBOR https://t.co/VgvIFRTqz2",FALSE,0,NA,2018-04-05 02:02:18,FALSE,NA,"981713608060129283",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cjdotma",6,TRUE,FALSE,NA,NA
"4293","@CNN @BetsyDeVosED @realDonaldTrump Donald Trump is your leaker. #russiaGate #Trump #FakePresident #DrainTheSwamp",FALSE,1,"CNN",2018-04-05 02:02:17,FALSE,"981708267989753856","981713603962155008","759251","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","aquabarbiegirl6",0,FALSE,FALSE,NA,NA
"4294","#Trump's trade wins are a big plus for US workers https://t.co/ba8YSht7sd via @nypost",FALSE,0,NA,2018-04-05 02:02:16,FALSE,NA,"981713600707485696",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","CamilleSolberg",0,FALSE,FALSE,NA,NA
"4295","RT @FoxNews: .@AlanDersh: “If after a year of very thorough investigation…if they couldn’t have shifted [President #Trump] from a subject t…",FALSE,0,NA,2018-04-05 02:02:15,FALSE,NA,"981713595217207296",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","donnahelmssog",512,TRUE,FALSE,NA,NA
"4296","Everything #MartinLutherKingJr was is EVERYTHING #Trump isn’t.

#MLK50th #LoveWins #peacemaker #Legendary #moral… https://t.co/t2f2vMNSV5",FALSE,0,NA,2018-04-05 02:02:13,TRUE,NA,"981713587260612608",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","wearnofur",0,FALSE,FALSE,NA,NA
"4297","@Reporte_Indigo @SRE_mx Me imagino a #Trump diciéndole a @LVidegaray y a @EPN ...
Y qué van a hacer al respecto???",FALSE,0,"Reporte_Indigo",2018-04-05 02:02:11,FALSE,"981693754980622336","981713580914561025","31023547","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MexicoYaCambio",0,FALSE,FALSE,NA,NA
"4298","RT @TessaKeough: @exoticgamora @randypcox I hope that #JeffBezos sues #Trump for securities fraud and also wish he would buy @Twitter and c…",FALSE,0,NA,2018-04-05 02:02:11,FALSE,NA,"981713580843327488",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","whirrll",2,TRUE,FALSE,NA,NA
"4299","RT @kwilli1046: #Trump Wants To Use The Military To Guard The Border Until Border Wall Is Built. Do You Agree With The President? Please Vo…",FALSE,0,NA,2018-04-05 02:02:11,FALSE,NA,"981713579207462912",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MrGrimm80",3518,TRUE,FALSE,NA,NA
"4300","RT @HoyEstado: #Trump cumple su amenaza y ordena desplegar a la Guardia Nacional de los #EEUU en la frontera con #México. https://t.co/HZno…",FALSE,0,NA,2018-04-05 02:02:08,FALSE,NA,"981713567077584897",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Mexica_70",3,TRUE,FALSE,NA,NA
"4301","RT @pollsofpolitics: How will you be voting in the #2018Midterms??

Please Vote and retweet to spread poll!! #TheResistance #Trump #resist…",FALSE,0,NA,2018-04-05 02:02:05,FALSE,NA,"981713554423328768",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","isabel90990",1303,TRUE,FALSE,NA,NA
"4302","RT @FoxNews: .@AlanDersh: “If after a year of very thorough investigation…if they couldn’t have shifted [President #Trump] from a subject t…",FALSE,0,NA,2018-04-05 02:02:04,FALSE,NA,"981713551889960961",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BlossomVinson",512,TRUE,FALSE,NA,NA
"4303","https://t.co/TK40vHB7OO #Trump #trumpwall Go Discussion the trump wall now!!",FALSE,0,NA,2018-04-05 02:02:02,FALSE,NA,"981713541467136000",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Guervio",1,FALSE,FALSE,NA,NA
