"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1816","COLEFAX FOWLER FRENCH Country Checks Moire Fabric 10 Yards Dark Red Cream https://t.co/d2AvU9sMiO via @Etsy… https://t.co/TuTvU80wCU",FALSE,0,NA,2018-03-27 19:29:24,TRUE,NA,"978715631351730177",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","hopepc",0,FALSE,FALSE,NA,NA
"1817","RT @Rasmussen_Poll: Just 31% of Americans now have a favorable opinion of #MarkZuckerberg. 48% regard #Zuckerberg unfavorably. https://t.co…",FALSE,0,NA,2018-03-27 19:29:17,FALSE,NA,"978715599550365696",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mrmatt408",9,TRUE,FALSE,NA,NA
"1818","SCALAMANDRE LE TIGRE Tiger Silk Cut Velvet Fabric 5 yards https://t.co/xcDEKrR9OS via @Etsy #TuesdayThoughts #Apple… https://t.co/GUgOvzT18x",FALSE,0,NA,2018-03-27 19:29:10,TRUE,NA,"978715572769783808",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","hopepc",0,FALSE,FALSE,NA,NA
"1819","RT @MadeinMenlo: @CommonsCMS @UKParliament @chrisinsilico @podehaye @DamianCollins @facebook Ohhhh #MarkZuckerberg 
U Naughty Little Spy Bo…",FALSE,0,NA,2018-03-27 19:28:52,FALSE,NA,"978715495477096448",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MadeinMenlo",1,TRUE,FALSE,NA,NA
"1820","SILK LOOM LAUDERHILL Stripes Silk Taffeta Fabric 10 yards Taupe Cream https://t.co/Cg1aTHEINa via @Etsy… https://t.co/MfIqzyWHJO",FALSE,0,NA,2018-03-27 19:28:49,TRUE,NA,"978715482810404865",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","hopepc",0,FALSE,FALSE,NA,NA
"1821","@CommonsCMS @UKParliament @chrisinsilico @podehaye @DamianCollins @facebook Ohhhh #MarkZuckerberg 
U Naughty Little… https://t.co/3GUPfrlyju",FALSE,2,"CommonsCMS",2018-03-27 19:28:36,TRUE,"978620612943011840","978715429857239040","1002084811","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MadeinMenlo",1,FALSE,FALSE,NA,NA
"1822","SCALAMANDRE ACADEMY Silk Satin Cotton Fabric 10 yards Mist Blue https://t.co/MfhoFN2oKe via @Etsy #TuesdayThoughts… https://t.co/EqqnaBMbow",FALSE,0,NA,2018-03-27 19:28:36,TRUE,NA,"978715427986698242",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","hopepc",0,FALSE,FALSE,NA,NA
"1823","SCALAMANDRE Style TIGRE TIGER Silk Velvet Fabric 5 Yards Red Black https://t.co/84WKxEGQV9 via @Etsy… https://t.co/hk0Qkarlid",FALSE,0,NA,2018-03-27 19:28:22,TRUE,NA,"978715370998652929",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","hopepc",0,FALSE,FALSE,NA,NA
"1824","Koplavitch PANTHERA CUT Velvet Upholstery Fabric 10 yards Navy Indigo Cream https://t.co/k75W7Je9KX via @Etsy… https://t.co/4h5LPPw2Vr",FALSE,0,NA,2018-03-27 19:28:10,TRUE,NA,"978715320302096384",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","hopepc",0,FALSE,FALSE,NA,NA
"1825","DESIGNER NEOCLASSICAL BEE Strie Silk Damask Fabric 10 yards Salmon Gold Opal https://t.co/Y5cNn0yjB6 via @Etsy… https://t.co/ceME34Ofp1",FALSE,0,NA,2018-03-27 19:27:58,TRUE,NA,"978715268166938624",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","hopepc",0,FALSE,FALSE,NA,NA
"1826","CLARENCE HOUSE MAITLAND Shabby Roses French Lisere Silk Damask Fabric 10 Yards Celadon Blue Opal… https://t.co/AUqr24Xrzx",FALSE,0,NA,2018-03-27 19:27:25,TRUE,NA,"978715130765725697",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","hopepc",0,FALSE,FALSE,NA,NA
"1827","Fundador de #Facebook  #MarkZuckerberg podría declarar en abril ante Congreso de #EEUU  https://t.co/MHnW6OWx0Z https://t.co/BmhPyeNKoQ",FALSE,1,NA,2018-03-27 19:27:22,FALSE,NA,"978715119453687808",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","PrensaLatina_cu",1,FALSE,FALSE,NA,NA
"1828","RT @1loveAsh: Check out my new #JerseyMikesGives @bertsbigadv @jerseymikes blog post - https://t.co/8EDrDkRmGm #bba2018 #bba #bertsbigadven…",FALSE,0,NA,2018-03-27 19:26:48,FALSE,NA,"978714974792142850",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","CharityNewsUK",1,TRUE,FALSE,NA,NA
"1829","LEE JOFA KRAVET Fleur de Lis Diamonds Chenille Fabric 10 Yards Gold Beige on Cream https://t.co/kmII50GLaY via… https://t.co/PBjEJyrvbc",FALSE,0,NA,2018-03-27 19:26:37,TRUE,NA,"978714928243707904",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","hopepc",0,FALSE,FALSE,NA,NA
"1830","CLARENCE HOUSE MARRAKECH Tropical Jacobean French Chintz Fabric 6 Yards Multi https://t.co/lWo7Y1uCj8 via @Etsy… https://t.co/SMiVTJrnhc",FALSE,0,NA,2018-03-27 19:26:24,TRUE,NA,"978714874162315264",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","hopepc",0,FALSE,FALSE,NA,NA
"1831","STROHEIM &amp; ROMANN NEOCLASSICAL Empire Acanthus Leaves Tassels Strie Silk Damask Fabric 68 yard Bolt Ruby Gold… https://t.co/pJoiAwvxBR",FALSE,0,NA,2018-03-27 19:26:09,TRUE,NA,"978714811856023552",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","hopepc",0,FALSE,FALSE,NA,NA
"1832","BRUNSCHWIG &amp; FILS Moroccan Woven Silk EMBROIDERED Beaded Damask Fabric 9 Yards Black Gold Topaz… https://t.co/ZdVIeV44KC",FALSE,0,NA,2018-03-27 19:25:47,TRUE,NA,"978714718151106560",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","hopepc",0,FALSE,FALSE,NA,NA
"1833","CLARENCE HOUSE MAITLAND Shabby Roses French Lisere Silk Damask Fabric 5 Yards Goldenrod Yellow Opal Rose Green… https://t.co/RBxADqD9lX",FALSE,0,NA,2018-03-27 19:25:33,TRUE,NA,"978714662006116357",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","hopepc",0,FALSE,FALSE,NA,NA
"1834","RT @Rasmussen_Poll: Just 31% of Americans now have a favorable opinion of #MarkZuckerberg. 48% regard #Zuckerberg unfavorably. https://t.co…",FALSE,0,NA,2018-03-27 19:25:21,FALSE,NA,"978714609820553216",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","vadum",9,TRUE,FALSE,NA,NA
"1835","SCALAMANDRE BARANZELLI LILIANA Silk Taffeta Check Fabric 20 Yards Willow Green Cream https://t.co/sFcvpKTuA3 via… https://t.co/OzmitiA7Ce",FALSE,0,NA,2018-03-27 19:25:08,TRUE,NA,"978714557391785990",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","hopepc",0,FALSE,FALSE,NA,NA
"1836","LEE JOFA Kravet L'ORIENT Chinoiserie Toile Fabric 5 Yards Gold White https://t.co/4QQBchyXug via @Etsy… https://t.co/qgKzpNtrFX",FALSE,0,NA,2018-03-27 19:24:56,TRUE,NA,"978714504501583872",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","hopepc",0,FALSE,FALSE,NA,NA
"1837","RT @MadeinMenlo: @FortuneTech #Facebook ⏰
#CambridgeAnalytica
#WhistleBlower :
“It is categorically untrue that Cambridge Analytica has nev…",FALSE,0,NA,2018-03-27 19:23:35,FALSE,NA,"978714164536332288",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MadeinMenlo",1,TRUE,FALSE,NA,NA
"1838","Just 31% of Americans now have a favorable opinion of #MarkZuckerberg. 48% regard #Zuckerberg unfavorably.… https://t.co/FcXQa1nJuo",FALSE,10,NA,2018-03-27 19:23:25,TRUE,NA,"978714124648615940",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Rasmussen_Poll",9,FALSE,FALSE,NA,NA
"1839","@FortuneTech #Facebook ⏰
#CambridgeAnalytica
#WhistleBlower :
“It is categorically untrue that Cambridge Analytica… https://t.co/hLSIpXnMhu",FALSE,1,"FortuneTech",2018-03-27 19:23:15,TRUE,"978706694216867842","978714083007520768","14660564","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MadeinMenlo",1,FALSE,FALSE,NA,NA
"1840","RT @JOL_NEWS: #MarkZuckerberg to testify before #Congress amid #Facebook privacy scandal https://t.co/XLeHWDfjWz",FALSE,0,NA,2018-03-27 19:23:11,FALSE,NA,"978714066624499712",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","Springbaby777",1,TRUE,FALSE,NA,NA
"1841","RT @AhoyChipsComic: Ahoy, Chips! web comic #116
#ahoy #chips #comic #comics #webcomic #webcomics #webcomicsofinstagram #markzuckerberg #fac…",FALSE,0,NA,2018-03-27 19:22:31,FALSE,NA,"978713896138702848",NA,"<a href=""https://anonma.neocities.org/"" rel=""nofollow"">Webcomicnetwork</a>","WebComicNetwork",1,TRUE,FALSE,NA,NA
"1842","RT @BodyByJorg: Ahoy, Chips! web comic #116
#ahoy #chips #comic #comics #webcomic #webcomics #webcomicsofinstagram #markzuckerberg #faceboo…",FALSE,0,NA,2018-03-27 19:22:24,FALSE,NA,"978713870075334656",NA,"<a href=""https://anonma.neocities.org/"" rel=""nofollow"">Webcomicnetwork</a>","WebComicNetwork",1,TRUE,FALSE,NA,NA
"1843","#MarkZuckerberg to testify before #Congress amid #Facebook privacy scandal https://t.co/XLeHWDfjWz",FALSE,1,NA,2018-03-27 19:20:15,FALSE,NA,"978713328024514563",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JOL_NEWS",1,FALSE,FALSE,NA,NA
"1844","STROHEIM &amp; ROMANN TOSCANA Floral Vines Silk Damask Brocade Fabric 10 Yards Gold Persimmons Multi… https://t.co/FxFaCsxRoi",FALSE,0,NA,2018-03-27 19:19:14,TRUE,NA,"978713070196445186",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","hopepc",0,FALSE,FALSE,NA,NA
"1845","#Facebook's Zuckerberg to testify before U.S. #Congress: source https://t.co/SzE9fwM44a?  #ForeignHandExposed… https://t.co/lnxBEODqso",FALSE,1,NA,2018-03-27 19:18:45,TRUE,NA,"978712948255481863",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","hitech_guru",0,FALSE,FALSE,NA,NA
"1846","Kravet Couture Lee Jofa CHINOISERIE CHINESE PEONY Printed Raw Silk Fabric 7 Yards https://t.co/SrSzCR0iL8 via @Etsy… https://t.co/q3BmdskMPG",FALSE,0,NA,2018-03-27 19:18:22,TRUE,NA,"978712853808107522",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","hopepc",0,FALSE,FALSE,NA,NA
"1847","DESIGNER PAISLEY MEDALLIONS Renaissance Baroque Velvet Fabric 10 Yards Gold Brown https://t.co/WRbSKK3frc via @Etsy… https://t.co/T37ewh1e2j",FALSE,0,NA,2018-03-27 19:18:02,TRUE,NA,"978712769825517569",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","hopepc",0,FALSE,FALSE,NA,NA
"1848","PASARI JAKARA JACOBEAN Wool Crewel Embroidered Velvet Fabric 10 Yards Cream Multi https://t.co/hKHldmVdMP via @Etsy… https://t.co/P8DGvElNPW",FALSE,0,NA,2018-03-27 19:17:48,TRUE,NA,"978712709423357959",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","hopepc",0,FALSE,FALSE,NA,NA
"1849","LEE JOFA TEMPO Stripes Silk Taffeta Fabric 10 Yards Cranberry Fern Gold Khaki https://t.co/oBXcbby4om via @Etsy… https://t.co/jdZrpjfFZ0",FALSE,0,NA,2018-03-27 19:17:35,TRUE,NA,"978712656415723520",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","hopepc",0,FALSE,FALSE,NA,NA
"1850","LEE JOFA KRAVET Couture Collins Stripes Satin Silk Damask Fabric 10 Yards Bolt Honey Gold Amber… https://t.co/rFz6Fjm3Sf",FALSE,0,NA,2018-03-27 19:17:23,TRUE,NA,"978712605194969093",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","hopepc",0,FALSE,FALSE,NA,NA
"1851","DESIGNER ITALIAN Lotus Medallion Woven Silk Satin Damask Fabric 10 Yards Burgundy-Maroon/ Cocoa Copper… https://t.co/wMtMTDQWAr",FALSE,0,NA,2018-03-27 19:17:10,TRUE,NA,"978712553122656259",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","hopepc",0,FALSE,FALSE,NA,NA
"1852","DESIGNER PERSPECTIVE Geometric Embroidered SILK Damask Fabric 10 Yards Aqua Teal Turquoise https://t.co/GKd82c3ZL7… https://t.co/j5GihajpLf",FALSE,0,NA,2018-03-27 19:16:48,TRUE,NA,"978712461175029761",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","hopepc",0,FALSE,FALSE,NA,NA
"1853","SCALAMANDRE BUTTERFLY EXPLOSION Diane Von Furstenberg Retro Deco Fabric 21 yards Multi https://t.co/ign66EUwei via… https://t.co/zbLX1m6WHm",FALSE,0,NA,2018-03-27 19:15:34,TRUE,NA,"978712150700064768",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","hopepc",0,FALSE,FALSE,NA,NA
"1854","LEE JOFA Kravet Mulberry ARABESQUE Shabby Roses Bouquets Linen Fabric 20 Yard Bolt Blue Omber Pink… https://t.co/y4CzI0WQiu",FALSE,0,NA,2018-03-27 19:15:22,TRUE,NA,"978712098028097537",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","hopepc",0,FALSE,FALSE,NA,NA
"1855","CLARENCE HOUSE MAITLAND Shabby Roses French Lisere Silk Damask Fabric 4 Yards Aqua Violet -Lavender Opal… https://t.co/U6p6P64SX3",FALSE,0,NA,2018-03-27 19:15:07,TRUE,NA,"978712035469950976",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","hopepc",0,FALSE,FALSE,NA,NA
"1856","DESIGNER SOMMERSET FLORAL Vines Embroidered Silk Fabric 19 Yards Buttercream Rose Pink Multi… https://t.co/MkyicxLVhK",FALSE,0,NA,2018-03-27 19:14:50,TRUE,NA,"978711966092062722",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","hopepc",0,FALSE,FALSE,NA,NA
